sku,_attribute_set,_type,_category,_root_category,_product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_media_position,_media_is_disabled
CMCMP00219,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Branca",0,0,179,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com mangaMetallica Death Magnetic Branca",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00293,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Branca",0,0,179,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com mangaMetallica Death Magnetic Branca",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00295,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Branca",0,0,179,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com mangaMetallica Death Magnetic Branca",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00216,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Branca",0,0,179,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com mangaMetallica Death Magnetic Branca",1,GG,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00243,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Preta",0,0,173,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com mangaMetallica Death Magnetic Preta",1,P,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00292,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Preta",0,0,173,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com mangaMetallica Death Magnetic Preta",1,M,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00294,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Preta",0,0,173,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com mangaMetallica Death Magnetic Preta",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00215,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Preta",0,0,173,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com mangaMetallica Death Magnetic Preta",1,GG,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00198,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Virus",0,0,96,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Virus","Bloco depois da Coluna de Informação",25,96,0,"Camisa com mangaMetallica Death Magnetic Virus",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00196,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Virus",0,0,96,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Virus","Bloco depois da Coluna de Informação",25,96,0,"Camisa com mangaMetallica Death Magnetic Virus",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00132,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Death Magnetic Virus",0,0,96,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Death Magnetic Virus","Bloco depois da Coluna de Informação",25,96,0,"Camisa com mangaMetallica Death Magnetic Virus",1,GG,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMBLG00008,Camisas,simple,"Camisas femininas","Default Category",base,Metallica,,Brasil,"Camisa Baby LookMetallica Justice",0,0,113,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMetallica Justice","Bloco depois da Coluna de Informação",20,113,0,"Camisa Baby LookMetallica Justice",1,G,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00191,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice",0,0,113,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice","Bloco depois da Coluna de Informação",25,113,0,"Camisa com mangaMetallica Justice",1,P,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00201,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice",0,0,113,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice","Bloco depois da Coluna de Informação",25,113,0,"Camisa com mangaMetallica Justice",1,M,0,4,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00199,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice",0,0,113,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice","Bloco depois da Coluna de Informação",25,113,0,"Camisa com mangaMetallica Justice",1,G,0,4,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00133,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice",0,0,113,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice","Bloco depois da Coluna de Informação",25,113,0,"Camisa com mangaMetallica Justice",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00317,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice Preta",0,0,112,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice Preta","Bloco depois da Coluna de Informação",25,112,0,"Camisa com mangaMetallica Justice Preta",1,P,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00381,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice Preta",0,0,112,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice Preta","Bloco depois da Coluna de Informação",25,112,0,"Camisa com mangaMetallica Justice Preta",1,M,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00389,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice Preta",0,0,112,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice Preta","Bloco depois da Coluna de Informação",25,112,0,"Camisa com mangaMetallica Justice Preta",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00307,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Justice Preta",0,0,112,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Justice Preta","Bloco depois da Coluna de Informação",25,112,0,"Camisa com mangaMetallica Justice Preta",1,GG,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00051,Camisas,simple,"Camisas femininas","Default Category",base,Metallica,,Brasil,"Camisa Baby LookMetallica Kill",0,0,63,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMetallica Kill","Bloco depois da Coluna de Informação",20,63,0,"Camisa Baby LookMetallica Kill",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00252,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Kill",0,0,,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Kill","Bloco depois da Coluna de Informação",25,,0,"Camisa com mangaMetallica Kill",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00192,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Kill",0,0,63,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Kill","Bloco depois da Coluna de Informação",25,63,0,"Camisa com mangaMetallica Kill",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00190,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Kill",0,0,63,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Kill","Bloco depois da Coluna de Informação",25,63,0,"Camisa com mangaMetallica Kill",1,G,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00128,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Kill",0,0,63,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Kill","Bloco depois da Coluna de Informação",25,63,0,"Camisa com mangaMetallica Kill",1,GG,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00076,Camisas,simple,"Camisas femininas","Default Category",base,Metallica,,Brasil,"Camisa Baby LookMetallica Magnetic Branca",0,0,179,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMetallica Magnetic Branca","Bloco depois da Coluna de Informação",20,179,0,"Camisa Baby LookMetallica Magnetic Branca",1,G,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00058,Camisas,simple,"Camisas femininas","Default Category",base,Metallica,,Brasil,"Camisa Baby LookMetallica Master",0,0,345,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMetallica Master","Bloco depois da Coluna de Informação",20,345,0,"Camisa Baby LookMetallica Master",1,G,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00238,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master",0,0,345,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master","Bloco depois da Coluna de Informação",25,345,0,"Camisa com mangaMetallica Master",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMG00239,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master",0,0,345,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master","Bloco depois da Coluna de Informação",25,345,0,"Camisa com mangaMetallica Master",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00173,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master",0,0,345,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master","Bloco depois da Coluna de Informação",25,345,0,"Camisa com mangaMetallica Master",1,GG,0,4,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMXGG00009,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master",0,0,345,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master","Bloco depois da Coluna de Informação",25,345,0,"Camisa com mangaMetallica Master",1,XGG,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00307,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master Rock",0,0,201,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master Rock","Bloco depois da Coluna de Informação",25,201,0,"Camisa com mangaMetallica Master Rock",1,P,0,4,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00371,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master Rock",0,0,201,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master Rock","Bloco depois da Coluna de Informação",25,201,0,"Camisa com mangaMetallica Master Rock",1,M,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00379,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master Rock",0,0,201,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master Rock","Bloco depois da Coluna de Informação",25,201,0,"Camisa com mangaMetallica Master Rock",1,G,0,4,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00297,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Master Rock",0,0,201,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Master Rock","Bloco depois da Coluna de Informação",25,201,0,"Camisa com mangaMetallica Master Rock",1,GG,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00045,Camisas,simple,"Camisas femininas","Default Category",base,Metallica,,Brasil,"Camisa Baby LookMetallica Ride",0,0,6,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMetallica Ride","Bloco depois da Coluna de Informação",20,6,0,"Camisa Baby LookMetallica Ride",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00176,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Ride",0,0,6,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Ride","Bloco depois da Coluna de Informação",25,6,0,"Camisa com mangaMetallica Ride",1,P,0,4,250,24,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00172,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Ride",0,0,6,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Ride","Bloco depois da Coluna de Informação",25,6,0,"Camisa com mangaMetallica Ride",1,M,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00170,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Ride",0,0,6,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Ride","Bloco depois da Coluna de Informação",25,6,0,"Camisa com mangaMetallica Ride",1,G,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00112,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica Ride",0,0,6,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica Ride","Bloco depois da Coluna de Informação",25,6,0,"Camisa com mangaMetallica Ride",1,GG,0,4,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMBLG00053,Camisas,simple,"Camisas femininas","Default Category",base,Metallica,,Brasil,"Camisa Baby LookMetallica St Anger",0,0,67,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby LookMetallica St Anger","Bloco depois da Coluna de Informação",20,67,0,"Camisa Baby LookMetallica St Anger",1,G,0,4,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00079,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica St Anger Punho",0,0,407,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica St Anger Punho","Bloco depois da Coluna de Informação",25,407,0,"Camisa com mangaMetallica St Anger Punho",1,P,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00078,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica St Anger Punho",0,0,407,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica St Anger Punho","Bloco depois da Coluna de Informação",25,407,0,"Camisa com mangaMetallica St Anger Punho",1,M,0,4,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00077,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica St Anger Punho",0,0,407,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica St Anger Punho","Bloco depois da Coluna de Informação",25,407,0,"Camisa com mangaMetallica St Anger Punho",1,G,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00043,Camisas,simple,"Camisas masculinas","Default Category",base,Metallica,,Brasil,"Camisa com mangaMetallica St Anger Punho",0,0,407,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMetallica St Anger Punho","Bloco depois da Coluna de Informação",25,407,0,"Camisa com mangaMetallica St Anger Punho",1,GG,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00204,Camisas,simple,"Camisas masculinas","Default Category",base,Tattoo,,Brasil,"Camisa com mangaMexicana Tattoo",0,0,288,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMexicana Tattoo","Bloco depois da Coluna de Informação",25,288,0,"Camisa com mangaMexicana Tattoo",1,P,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00261,Camisas,simple,"Camisas masculinas","Default Category",base,Tattoo,,Brasil,"Camisa com mangaMexicana Tattoo",0,0,288,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMexicana Tattoo","Bloco depois da Coluna de Informação",25,288,0,"Camisa com mangaMexicana Tattoo",1,M,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00262,Camisas,simple,"Camisas masculinas","Default Category",base,Tattoo,,Brasil,"Camisa com mangaMexicana Tattoo",0,0,288,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMexicana Tattoo","Bloco depois da Coluna de Informação",25,288,0,"Camisa com mangaMexicana Tattoo",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMGG00261,Camisas,simple,"Camisas masculinas","Default Category",base,Tattoo,,Brasil,"Camisa com mangaMexicana Tattoo",0,0,288,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMexicana Tattoo","Bloco depois da Coluna de Informação",25,288,0,"Camisa com mangaMexicana Tattoo",1,GG,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00103,Camisas,simple,"Camisas masculinas","Default Category",base,Misfits,,Brasil,"Camisa com mangaMisfits Legacy",0,0,596,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMisfits Legacy","Bloco depois da Coluna de Informação",25,596,0,"Camisa com mangaMisfits Legacy",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMP00109,Camisas,simple,"Camisas masculinas","Default Category",base,Misfits,,Brasil,"Camisa com mangaMisfits Roxa",0,0,602,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMisfits Roxa","Bloco depois da Coluna de Informação",25,602,0,"Camisa com mangaMisfits Roxa",1,P,0,4,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMM00107,Camisas,simple,"Camisas masculinas","Default Category",base,Misfits,,Brasil,"Camisa com mangaMisfits Roxa",0,0,602,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMisfits Roxa","Bloco depois da Coluna de Informação",25,602,0,"Camisa com mangaMisfits Roxa",1,M,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMG00105,Camisas,simple,"Camisas masculinas","Default Category",base,Misfits,,Brasil,"Camisa com mangaMisfits Roxa",0,0,602,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMisfits Roxa","Bloco depois da Coluna de Informação",25,602,0,"Camisa com mangaMisfits Roxa",1,G,0,4,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
CMCMP00013,Camisas,simple,"Camisas masculinas","Default Category",base,Misfits,,Brasil,"Camisa com mangaMisfits Verde",0,0,72,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMisfits Verde","Bloco depois da Coluna de Informação",25,72,0,"Camisa com mangaMisfits Verde",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
CMCMM00012,Camisas,simple,"Camisas masculinas","Default Category",base,Misfits,,Brasil,"Camisa com mangaMisfits Verde",0,0,72,"com manga","Utilizar configuração","Utilizar configuração","Camisa com mangaMisfits Verde","Bloco depois da Coluna de Informação",25,72,0,"Camisa com mangaMisfits Verde",1,M,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
